file,prediction_butterfly,prediction_cat,prediction_cavallo,prediction_chicken,prediction_cow,prediction_elephant,prediction_horse,prediction_sheep,prediction_spider,prediction_squirrel,class,class_name
"('cow/OIP-1FbU_lujEg5exq1cPCmSmAHaFV.jpeg', 'cow')",5.1031755e-05,2.9690975e-05,0.14602728,0.0012588368,0.8061044,0.0004192027,0.00050696253,0.045596704,4.769358e-06,1.146957e-06,4,cow
"('cow/OIP-1HaCHFv2gyxfG0ZaMT8qtgHaFk.jpeg', 'cow')",5.6474864e-10,3.2002938e-09,0.00016517256,7.060206e-08,0.9997837,2.8669268e-08,6.453143e-07,5.0429004e-05,4.8556836e-11,1.7799666e-11,4,cow
"('cow/OIP-1Jl6a3q2xMTNnc4nywKROwHaE8.jpeg', 'cow')",1.4127967e-08,1.8426616e-07,0.00012780902,2.927869e-06,0.9991192,9.998635e-07,2.574302e-06,0.0007463742,3.4519738e-09,1.3063087e-09,4,cow
"('cow/OIP-1NxvGWjwzbEej8_ANg-xpAHaGB.jpeg', 'cow')",1.0983789e-06,9.1572605e-07,9.653616e-06,1.2704877e-05,0.9993886,1.6705749e-06,0.00010867137,0.0004765379,5.2102784e-08,5.77672e-08,4,cow
"('cow/OIP-1OdfTFjfbPcdyp2rjW3JtgHaFB.jpeg', 'cow')",4.3941623e-07,6.982514e-08,1.801821e-06,1.4567579e-08,0.99977165,0.00018688489,1.0821639e-06,3.5987214e-05,1.5116873e-06,5.1421483e-07,4,cow
"('cow/OIP-1PS7kGhnuGKxDM1B3L-jWwHaFj.jpeg', 'cow')",1.259867e-11,3.1027297e-10,1.200797e-06,4.7276653e-12,0.99998987,2.1324098e-08,4.2345718e-08,8.9264295e-06,4.3417662e-13,8.937186e-12,4,cow
"('cow/OIP-1UcpyPpp0fHKdysQn5hPaQHaD3.jpeg', 'cow')",4.1189036e-12,6.0973475e-09,4.254137e-08,4.4707376e-12,0.9999933,6.4578358e-06,2.709552e-07,1.0251473e-08,1.1655945e-12,2.2605056e-12,4,cow
"('cow/OIP-1W2VYqBUs_SlHpNbYXrLnQHaFj.jpeg', 'cow')",3.1593609e-06,9.540222e-05,0.00034521992,0.0021476913,0.9853196,8.167635e-05,0.002440987,0.009550596,1.2066211e-05,3.68052e-06,4,cow
"('cow/OIP-1WYuq2Nn0ZkS-DptHGSpqQHaEh.jpeg', 'cow')",7.91144e-13,2.4447175e-11,3.2186216e-07,1.8503638e-11,0.99999905,1.4912213e-09,2.380481e-08,5.9931676e-07,5.8265914e-13,7.453315e-14,4,cow
"('cow/OIP-1X1XBnJffod12V2XofGJIgHaJ4.jpeg', 'cow')",4.189163e-14,5.686476e-14,7.375642e-13,6.0217706e-11,0.99999964,2.252956e-13,1.3685582e-09,3.404693e-07,1.1234557e-14,2.83265e-17,4,cow
"('cow/OIP-1Xxs7JCbEPDa6D14EblULAAAAA.jpeg', 'cow')",5.9174627e-06,2.9375124e-07,0.014599981,7.541628e-07,0.985068,3.080534e-07,4.1820527e-05,0.00027872896,1.5297408e-07,4.012426e-06,4,cow
"('cow/OIP-1ZBIa72qOXcbrThA4knxlgHaFj.jpeg', 'cow')",4.3487e-12,1.7658444e-10,3.6974634e-09,7.5200346e-11,0.99998486,8.69119e-11,2.1047628e-09,1.5166015e-05,1.196649e-12,3.4341765e-13,4,cow
"('cow/OIP-1b01PBRF9gYAQxQCGK6oKAAAAA.jpeg', 'cow')",5.1615654e-08,4.4356403e-07,4.4700158e-07,8.8773106e-07,0.9997321,2.8526748e-07,4.9435883e-05,0.00021648625,4.016099e-08,9.501755e-09,4,cow
"('cow/OIP-1cgGsO-5W2Zd7M1yO3-K8gHaFj.jpeg', 'cow')",2.1533917e-06,1.1970335e-05,0.0029077975,8.826427e-05,0.8207356,0.00016208278,0.00014743724,0.17594308,6.278883e-07,9.13262e-07,4,cow
"('cow/OIP-1d5aHAvQyKwZgJ1p5Jx1rwHaGc.jpeg', 'sheep')",1.1727462e-11,1.9153559e-10,8.252515e-11,5.1921596e-09,0.000100038094,3.904811e-12,6.276328e-07,0.9998994,6.137131e-13,2.4346325e-11,7,sheep
"('cow/OIP-1dcLlGo-oFc6UqTUl6yeHwHaEt.jpeg', 'cow')",1.7845981e-13,9.465355e-14,4.4095914e-09,3.0600865e-12,0.9991755,6.2306604e-11,1.1974127e-12,0.0008244542,1.8069625e-15,8.173724e-15,4,cow
"('cow/OIP-1ddYlJDY0e7D9oNYpVcVRgAAAA.jpeg', 'cow')",6.2076964e-16,6.5564623e-15,3.3893026e-09,2.4675855e-15,1.0,2.4203233e-12,5.5536435e-12,2.837199e-09,8.2981336e-17,1.3494401e-16,4,cow
"('cow/OIP-1hSIgzGdBweAlnjTuQVZ6AHaKG.jpeg', 'cow')",3.291127e-11,2.358707e-11,8.971421e-10,1.2545584e-10,0.9999974,5.280025e-10,1.2882011e-09,2.5918516e-06,1.5142056e-12,7.204037e-14,4,cow
"('cow/OIP-1hS_06m-_uOxvVd8iK_-PQHaG3.jpeg', 'cow')",7.81277e-11,2.5490544e-11,1.5056487e-07,6.024148e-08,0.99998283,1.6111258e-10,2.9709608e-09,1.6962062e-05,9.07478e-12,7.9979144e-13,4,cow
"('cow/OIP-1irfBSzjuW_IKzpr03VkegHaFH.jpeg', 'cow')",3.951089e-12,1.4729214e-11,3.1682837e-06,1.9086777e-11,0.9999968,1.9939472e-10,5.7323934e-10,2.4622219e-08,8.978912e-14,1.4352934e-14,4,cow
"('cow/OIP-1nGEToCC9uSP59gwcHp5OwHaFP.jpeg', 'cow')",3.66128e-16,7.390906e-14,3.337033e-11,8.156662e-15,1.0,5.3865193e-14,1.5502965e-11,3.634397e-08,1.5325313e-17,2.7801944e-17,4,cow
"('cow/OIP-1ousJgS026f4njgA0KoICwHaE7.jpeg', 'cow')",2.094015e-12,9.127165e-12,4.2663315e-10,2.9660688e-12,0.99998045,4.1488577e-09,9.425671e-10,1.9604773e-05,9.650671e-13,8.9799e-13,4,cow
"('cow/OIP-1qRPzXH-kcEidmUI_wbdaAAAAA.jpeg', 'horse')",5.7891145e-09,0.0006178485,9.633308e-08,2.1082608e-08,0.012709848,2.4289411e-06,0.9023283,0.0843401,9.813509e-09,1.4063264e-06,6,horse
"('cow/OIP-1vHrZWIs0xyKNJABuiSamAHaEO.jpeg', 'cow')",4.3945545e-09,7.131533e-08,1.3197277e-05,3.6064364e-07,0.99964654,6.472231e-07,1.4848324e-06,0.00033775784,2.6111375e-09,9.784971e-10,4,cow
"('cow/OIP-1x8XOsvNxvL9UGQvfTo6igHaFj.jpeg', 'cow')",1.6917385e-05,0.0012776747,9.949805e-05,0.00013973973,0.9804802,0.00025181903,0.011800889,0.0022937942,0.0036140468,2.5419627e-05,4,cow
"('cow/OIP-1xfYXo9pVq3WF7QqHmolWAHaG3.jpeg', 'cow')",2.1784494e-08,2.0890608e-08,1.7167204e-05,4.099794e-06,0.99961436,5.7399536e-08,1.3182369e-06,0.00036293612,8.246143e-09,1.3607364e-09,4,cow
"('cow/OIP-1yYkpcirl-rkMefYoySvPwHaEo.jpeg', 'cow')",1.2451695e-06,7.5089355e-07,0.0028445178,2.956192e-05,0.966352,0.00013815882,4.1522003e-06,0.030629316,1.020942e-07,2.6684512e-07,4,cow
"('cow/OIP-2-uh3lgrxvGHLnTNECq_OgHaDf.jpeg', 'cow')",6.1130514e-08,1.5868006e-06,0.0010912596,3.880058e-07,0.995685,8.126833e-06,1.3431993e-05,0.0031999326,1.5898475e-07,1.7185926e-07,4,cow
"('cow/OIP-23QYWRqZWjK4nDB3NVwx4AHaFj.jpeg', 'cow')",5.708767e-10,7.3453634e-09,4.86513e-07,5.0799844e-07,0.69194555,4.5541398e-08,1.1408844e-07,0.30805326,1.7676514e-09,4.661102e-10,4,cow
"('cow/OIP-23fps5xF_1X8Fs4YgPhEiwHaFQ.jpeg', 'cow')",6.643282e-11,2.773377e-10,3.758141e-08,4.6772386e-10,0.99999976,1.402199e-10,6.170535e-08,2.1630818e-07,3.782678e-12,2.4715642e-12,4,cow
"('cow/OIP-2B17EB8nXmQSlJiN7M3oSgHaFW.jpeg', 'cow')",1.7732328e-10,6.438466e-10,2.7898398e-07,5.6229216e-10,0.9999106,6.7386e-08,5.2493756e-09,8.899708e-05,1.15901655e-11,1.589527e-11,4,cow
"('cow/OIP-2KOoIjACnd5Zd8O-K-5CSwHaE6.jpeg', 'cow')",1.4599898e-12,2.0763803e-10,4.9080944e-07,5.3675286e-10,0.99977726,2.015916e-10,3.5475722e-09,0.00022231555,1.7612207e-13,1.8240136e-13,4,cow
"('cow/OIP-2Mr3BIHLN0aWIIa6MOHMmwHaE8.jpeg', 'cow')",3.562484e-10,1.38737635e-08,4.2385412e-07,1.937108e-09,0.99998593,2.283966e-08,1.477619e-07,1.3390294e-05,1.9044843e-09,3.1869478e-09,4,cow
"('cow/OIP-2NR1yHYYgYGG2KL36kqndAHaKh.jpeg', 'cow')",2.3706852e-12,4.5479818e-12,1.6123058e-09,8.721393e-10,0.99999547,1.7258357e-10,3.1142672e-10,4.5650772e-06,2.0384952e-13,5.5009984e-13,4,cow
"('cow/OIP-2P3Iz-fp-Z1R3_8W_LaRAwHaDe.jpeg', 'cow')",1.1624467e-09,9.0622185e-09,1.2581903e-05,2.5531161e-08,0.9999846,3.244241e-08,2.269062e-07,2.5587933e-06,4.0427126e-10,4.107118e-11,4,cow
"('cow/OIP-2RFVoPqR9gqjucro1rp7uwHaE8.jpeg', 'cow')",1.7641968e-15,7.160513e-16,8.3363155e-10,2.0672025e-15,1.0,2.1524997e-12,1.1916186e-14,1.3168538e-08,1.9319874e-17,5.9281665e-18,4,cow
"('cow/OIP-2RxYo09k70tm8lyI2VB7oAHaE9.jpeg', 'cow')",1.5323644e-06,7.6707904e-05,0.0005006188,5.0817914e-07,0.9927498,0.0001017908,0.0065273507,3.8954015e-05,1.5026915e-06,1.1975588e-06,4,cow
"('cow/OIP-2S1aXxRySVIbHTSoGbrkIQHaFj.jpeg', 'cow')",1.0602772e-12,1.0737034e-11,2.1950984e-10,7.9959157e-13,1.0,4.3931978e-10,1.3550669e-10,3.9874188e-08,5.5381413e-14,1.4668654e-14,4,cow
"('cow/OIP-2U8JK4owM9Ckp1pkZw4OMQHaE8.jpeg', 'cow')",2.6545263e-12,5.6701067e-12,4.066241e-08,3.8433406e-11,0.99999976,1.5396017e-08,1.0028239e-09,1.9536076e-07,1.908616e-13,4.6994434e-13,4,cow
"('cow/OIP-2WD4daab_oEiWErY3Y0xoQHaFO.jpeg', 'cow')",9.106903e-13,3.78592e-11,1.2341404e-05,1.2187416e-10,0.99998236,3.8279127e-10,4.081577e-09,5.2008254e-06,1.6082211e-13,4.4448704e-14,4,cow
"('cow/OIP-2WW38bfYUTn0e5QGReVDqwHaFj.jpeg', 'cow')",2.8642098e-13,9.283811e-13,4.0363456e-11,4.2193068e-10,0.99999964,9.317627e-12,2.5998362e-10,3.394419e-07,4.8487835e-14,5.4644357e-15,4,cow
"('cow/OIP-2XuZ7u6C34dAVw6ze3fhVwHaFi.jpeg', 'cow')",4.260689e-10,3.3523146e-09,3.5373043e-07,3.0786753e-09,0.99999225,8.014977e-08,3.3528825e-06,3.885756e-06,2.958349e-10,7.673678e-11,4,cow
"('cow/OIP-2Y31zL184VBrX1ff5MCQ-wHaE9.jpeg', 'cow')",1.1822729e-11,2.9051105e-11,1.7704702e-08,4.380913e-11,0.99999833,2.256088e-09,3.1309466e-10,1.6949912e-06,5.7349993e-12,1.4210587e-12,4,cow
"('cow/OIP-2YmpAg5l38zLknfZKAyEewAAAA.jpeg', 'cow')",2.95387e-11,7.194386e-10,8.50307e-09,4.006418e-10,0.9952178,3.7426748e-08,8.4849844e-10,0.0047822255,4.2316866e-13,1.9855652e-10,4,cow
"('cow/OIP-2Za3Efda5EW3_xHQZ0wX4QHaD_.jpeg', 'cow')",1.0576966e-07,1.0269973e-05,0.0028929072,2.220435e-07,0.99705565,1.8056546e-06,1.4900785e-05,2.4075669e-05,6.003536e-08,9.624011e-08,4,cow
"('cow/OIP-2ZvN0qpvnqlzo-VAxMcNjwHaFR.jpeg', 'cow')",2.4496068e-11,1.6471931e-08,1.703134e-05,4.20254e-09,0.99993324,1.6664087e-09,1.458328e-06,4.82942e-05,2.0229127e-11,2.3292325e-12,4,cow
"('cow/OIP-2_WRE6ujb70tvxjnueP6eQHaE8.jpeg', 'cow')",2.574183e-18,1.7239258e-17,1.592912e-13,7.026993e-18,1.0,8.5188713e-16,6.6141113e-16,1.2263557e-10,2.3361236e-20,6.3558616e-21,4,cow
"('cow/OIP-2alswI1Ju3eSZlA3otQgygHaE8.jpeg', 'horse')",0.0003685451,0.008142781,0.018345011,0.0016170591,0.31785184,4.459625e-05,0.64597607,0.0033019634,0.0042594937,9.267918e-05,6,horse
"('cow/OIP-2fPI2e-iTxcCXOlx5Ha94wHaE8.jpeg', 'cow')",0.00012672732,0.0015015338,5.5024928e-05,0.004462487,0.5221275,2.5358677e-06,0.4693699,0.00204863,0.00028945346,1.6236077e-05,4,cow
"('cow/OIP-2fxzKsnG9vQrWMnBRwYWnAHaE6.jpeg', 'cow')",8.129336e-10,6.7913595e-09,8.8514474e-07,1.3513008e-08,0.9999987,7.3939885e-09,3.6556332e-07,2.3879792e-08,2.8581976e-10,1.2214692e-12,4,cow
"('cow/OIP-2h83tEtPUJS2PiCLCR6-aAHaFO.jpeg', 'cow')",3.8982505e-11,1.1205772e-09,4.799753e-07,5.327304e-10,0.9999988,1.418098e-07,2.988247e-08,6.067786e-07,2.0763048e-11,8.946357e-12,4,cow
"('cow/OIP-2iGyNX86hTNJxDPTmy5uCAHaFP.jpeg', 'cow')",7.890732e-10,2.3814215e-08,0.00010129453,2.0969484e-08,0.99989235,8.057716e-09,5.4395273e-06,8.87721e-07,1.6107565e-09,5.7725946e-11,4,cow
"('cow/OIP-2laahR5mKQFNkBu-JNRbxAHaHz.jpeg', 'cow')",2.7575853e-09,1.2339461e-09,1.7673738e-06,2.084244e-09,0.99984896,2.8219245e-09,9.765853e-06,0.00013941493,1.7945904e-09,1.9492571e-10,4,cow
"('cow/OIP-2m0N5Sp1KaHVJfrCr5RrRAHaFc.jpeg', 'cow')",6.534209e-13,7.361242e-12,1.4748174e-08,5.9225103e-12,0.9999999,3.1286976e-12,8.700224e-08,3.4502833e-08,1.6414088e-13,1.0190936e-14,4,cow
"('cow/OIP-2oI8_sp4zr1HmKfhJmQHNwHaE3.jpeg', 'cow')",2.1774966e-07,0.00011359011,0.017295072,3.5556775e-07,0.9708228,0.0033761354,0.0018681126,0.0065228324,4.0950232e-07,5.017869e-07,4,cow
"('cow/OIP-2rJMguIV_3eMmh54yJNBiwHaLL.jpeg', 'cow')",1.5358939e-10,1.3182385e-09,1.1271799e-06,2.0009696e-09,0.99931026,2.3664437e-10,2.6533431e-05,0.0006621921,1.0564091e-10,3.8558108e-11,4,cow
"('cow/OIP-2rlD98nFr6c1FXopM8QrEwHaIc.jpeg', 'sheep')",9.5096993e-07,2.8046352e-05,8.2828796e-05,1.0037776e-05,0.4075859,2.628397e-05,0.00040559957,0.59185934,1.6125982e-07,8.1818854e-07,7,sheep
"('cow/OIP-2thBEWWxLiNfGmy06tJf0QHaE-.jpeg', 'cow')",2.4881218e-15,3.3280097e-14,8.219598e-07,2.489216e-13,0.9999032,5.4609556e-13,1.0916325e-10,9.5984375e-05,1.0961777e-16,1.2050368e-16,4,cow
"('cow/OIP-2yetn7rpue58KZJkP0GtFQHaE8.jpeg', 'cow')",8.692861e-12,1.3599678e-11,6.7439673e-06,2.657808e-10,0.9999906,2.8808729e-09,5.9538574e-10,2.6231937e-06,1.1004907e-12,8.281308e-14,4,cow
"('cow/OIP-32NPSeki_CTTfx3mJLMTdAHaFj.jpeg', 'cavallo')",1.0233603e-07,4.8844913e-06,0.9283261,0.0001394622,0.042651042,1.7340186e-06,0.0013510329,0.027525596,8.77108e-08,2.0948654e-08,2,cavallo
"('cow/OIP-33DFPMwETYtM5jDb3mxOGAHaEE.jpeg', 'cow')",1.1134215e-07,1.2911981e-06,3.526054e-05,6.129741e-06,0.9987614,7.276328e-07,0.0006869481,0.0005079433,1.9136607e-07,1.7300284e-08,4,cow
"('cow/OIP-3B58EuWSO1nq7LfW6K-UnQHaD4.jpeg', 'cow')",8.8168767e-10,2.121144e-08,7.7631725e-05,6.957803e-08,0.9997167,3.1916567e-08,1.3132562e-07,0.00020549897,3.5958586e-10,1.07887595e-10,4,cow
"('cow/OIP-3BCZEwXqd_3v0uoFOD9ylwHaFK.jpeg', 'cow')",3.452274e-10,1.1517626e-09,2.9393683e-05,8.787156e-09,0.9999597,2.754696e-08,1.04228875e-05,4.2568698e-07,4.948454e-11,1.663447e-11,4,cow
"('cow/OIP-3JcOkhfMrqxzvcl8MOkhMAHaEK.jpeg', 'cow')",1.3007432e-09,4.107604e-09,1.3590277e-05,7.242119e-09,0.98534644,1.7574519e-05,7.4091e-08,0.014622219,1.734081e-10,1.1388899e-10,4,cow
"('cow/OIP-3L9qULtH4M06m1xuCJaW3AHaFj.jpeg', 'cow')",5.157268e-07,2.4752115e-05,0.008312467,1.0469386e-05,0.9572173,1.5326199e-05,8.831224e-05,0.03433029,4.0616365e-07,1.8013849e-07,4,cow
"('cow/OIP-3Lg0oD4z3v_NrCLgfyOreAHaFi.jpeg', 'cow')",5.899321e-15,6.044504e-13,2.5460003e-09,1.555848e-14,0.9999999,3.1602871e-12,9.7940215e-12,1.2632377e-07,4.3978872e-16,2.633512e-16,4,cow
"('cow/OIP-3MCjhGspOZu-LjgHXwtJjQHaEK.jpeg', 'cow')",8.805398e-12,1.1666709e-10,1.7058193e-05,1.0989926e-09,0.99976534,5.3197575e-09,1.6410739e-09,0.00021767351,1.4446154e-12,4.269591e-13,4,cow
"('cow/OIP-3NkmZ9X2nHzETIkePckXvAHaFz.jpeg', 'cow')",8.0235193e-11,1.3650919e-09,8.174353e-05,3.2691685e-09,0.9999013,6.433352e-09,1.8636658e-08,1.6850949e-05,2.2754992e-11,4.6085896e-12,4,cow
"('cow/OIP-3Pu0DRMoNZP4ErMAbaZ8KwAAAA.jpeg', 'cow')",0.0041514705,0.0020010537,0.0028559822,0.0003942005,0.9767818,0.00011414356,0.010376568,0.0031186654,0.00010966322,9.644649e-05,4,cow
"('cow/OIP-3QKVjLWV7vNsLcetLy3ECQAAAA.jpeg', 'horse')",1.0464754e-06,0.00010231341,0.00023391425,9.189981e-05,0.13865207,1.8890967e-07,0.8120517,0.048864305,6.5296797e-07,1.9578758e-06,6,horse
"('cow/OIP-3Vm8U6Vm-9g8f-E3Bom3vgHaFj.jpeg', 'cow')",3.4165634e-10,2.6452165e-10,9.064337e-05,5.8243126e-09,0.99990344,5.0134197e-08,1.5042424e-08,5.955729e-06,2.0450116e-11,3.4191675e-12,4,cow
"('cow/OIP-3VwjZwjXyni4x9WkxWhEsAHaET.jpeg', 'cow')",1.454404e-10,2.3606853e-10,2.1215357e-07,1.3944194e-10,0.9999865,1.1797352e-05,3.3533187e-09,1.3726938e-06,1.4807539e-11,5.736069e-12,4,cow
"('cow/OIP-3Y_EVlnHu8mIXn67gM8JEwHaJ4.jpeg', 'cow')",1.2110181e-08,4.1261018e-07,4.7848647e-05,1.8128195e-07,0.9997732,5.2326664e-07,3.920396e-06,0.0001739299,2.9062951e-08,1.6856573e-08,4,cow
"('cow/OIP-3YmFQCmArKJnZxRqTprWPQHaFp.jpeg', 'cow')",8.8242455e-11,6.346505e-10,0.016537357,3.7584805e-10,0.9834524,4.329794e-06,1.424803e-06,4.47957e-06,1.0355149e-10,1.2659927e-11,4,cow
"('cow/OIP-3_CB5g7rHQMICdnQWE3txgHaFj.jpeg', 'cow')",5.7967878e-08,4.3724478e-07,1.27044705e-05,3.8943745e-06,0.93779206,0.00029502984,5.3887097e-06,0.06189032,2.9718553e-08,5.0315457e-08,4,cow
"('cow/OIP-3hTVZGoRUJ5rExY-uoon6QHaEB.jpeg', 'cow')",6.8015147e-06,3.148614e-05,0.0009455395,0.00017026342,0.8855925,0.0004210423,0.0005870288,0.11222913,2.069488e-06,1.4084051e-05,4,cow
"('cow/OIP-3iq6YqO26VqYOYVkEuzZQwHaEK.jpeg', 'cow')",6.355044e-08,1.3464056e-06,4.896767e-06,1.053324e-07,0.9999639,6.342589e-06,4.8528027e-06,1.8471555e-05,5.531474e-09,1.6489633e-08,4,cow
"('cow/OIP-3o6z8oVY-DDBmPIKMCw2dQHaEd.jpeg', 'cow')",0.00037436155,0.00029690604,0.0737897,7.561056e-05,0.8771364,3.6720856e-05,0.046929937,0.0011956308,0.00012284468,4.198051e-05,4,cow
"('cow/OIP-3ovl-8FMzXJuuF_bhuGt9AHaE9.jpeg', 'cow')",2.0625675e-10,3.820648e-10,4.0382687e-08,9.170508e-09,0.9999634,6.2433747e-09,4.85137e-08,3.65548e-05,7.974504e-12,6.012781e-12,4,cow
"('cow/OIP-3qwVpYc1MxCozmQ3SC3mKgHaE8.jpeg', 'cow')",1.2328173e-10,8.4857135e-08,1.6978194e-06,6.398612e-08,0.9968791,1.3696384e-08,2.1540468e-06,0.0031168964,1.8359913e-11,1.3833398e-09,4,cow
"('cow/OIP-3rXnHzvHMFkrGPGnQxeZCAHaEw.jpeg', 'cow')",1.7946479e-07,5.8876344e-07,0.0014151888,5.0880925e-07,0.9953609,0.0008445741,2.9027253e-06,0.0023749073,1.0777889e-07,1.05014244e-07,4,cow
"('cow/OIP-3w-Dj4VQrNIxSrt10EwxTAHaFe.jpeg', 'cow')",3.0422829e-09,3.859174e-08,2.4132036e-05,5.500841e-09,0.5070108,6.1687278e-09,4.8111406e-06,0.4929602,4.6528332e-12,2.8509646e-09,4,cow
"('cow/OIP-3wKb-xBOBNGr0LwTqC1XuAHaE6.jpeg', 'cow')",1.1497199e-10,1.659006e-06,1.9326568e-07,2.1578042e-08,0.9993049,1.0788553e-10,0.0006930456,1.1103533e-07,2.5295877e-10,5.9282457e-12,4,cow
"('cow/OIP-3xTrxdwg4dpC-a8is1eaoAAAAA.jpeg', 'cow')",1.6638179e-11,2.7487488e-08,8.2371605e-07,2.1225717e-10,0.9999957,4.3613553e-09,5.0192904e-07,2.915474e-06,1.5291919e-11,2.3153373e-11,4,cow
"('cow/OIP-3xwfiORt6Gr-1xKOd8CInwHaFD.jpeg', 'sheep')",0.0003122497,0.0038429538,0.004460816,0.0003396706,0.0031057976,0.0011572037,0.00083194,0.9807475,0.000101502264,0.005100247,7,sheep
"('cow/OIP-3xyICeL0wkJJzNBCnxjM_wHaE7.jpeg', 'cow')",2.8207534e-08,4.805093e-07,0.00010845705,1.5782364e-06,0.9988618,5.509374e-06,8.1425336e-05,0.0009408778,6.3127312e-09,3.6482777e-09,4,cow
"('cow/OIP-418q7Fuf_9Xlm_pHchnCYQHaFw.jpeg', 'cow')",1.8507945e-11,1.1572105e-11,0.0010376199,5.222662e-10,0.99890673,1.28003e-09,1.6877394e-09,5.555592e-05,4.158333e-12,1.4534889e-12,4,cow
"('cow/OIP-41xNeQ8VzAyo4L7AGjvBCgHaE5.jpeg', 'cow')",2.959355e-12,2.6375927e-08,7.789415e-08,3.6812314e-10,0.9998677,7.3065687e-09,0.00013203463,1.7859864e-07,1.844297e-11,1.84719e-12,4,cow
"('cow/OIP-434J03P47D1v_cLqHOuSvgHaEw.jpeg', 'cow')",4.692706e-10,2.0708588e-09,1.8575316e-05,3.209197e-08,0.9894566,1.7818395e-07,3.2317033e-08,0.010524456,6.7494295e-11,2.8204585e-11,4,cow
"('cow/OIP-46RO05GnDIPTfpct5INsbAHaF1.jpeg', 'cow')",1.3866413e-11,1.1738625e-09,2.0373353e-05,9.058298e-11,0.9999782,2.796803e-09,2.2239932e-07,1.2601366e-06,1.1375392e-11,2.577736e-12,4,cow
"('cow/OIP-4A8-lfZgxYyObnSlwPRyDwHaFj.jpeg', 'cow')",1.7482211e-08,6.1693964e-07,4.7996127e-06,1.3416836e-05,0.9999329,1.507846e-06,3.514792e-06,4.2827058e-05,2.448901e-07,8.507163e-08,4,cow
"('cow/OIP-4ABYf0tPteU-19Q_3CKfqgHaE8.jpeg', 'cow')",3.1769498e-12,1.511899e-11,1.7926742e-10,1.4720739e-09,1.0,2.1127365e-11,4.0764983e-09,1.4050733e-08,1.2005558e-12,1.0854365e-14,4,cow
"('cow/OIP-4AOrHRHTmAG8ShFRKvhdqwHaE8.jpeg', 'cow')",8.786984e-14,3.3178514e-12,5.4539333e-14,1.6898248e-09,0.999998,3.757994e-14,2.0129796e-06,2.7368832e-09,7.89171e-15,5.80698e-17,4,cow
"('cow/OIP-4AqcHk0uLNrfvKi7pzBZ3AHaFj.jpeg', 'cow')",6.7613626e-09,1.5971645e-08,9.4723305e-07,2.893661e-06,0.9999703,1.3043231e-07,1.3831999e-06,2.4335453e-05,5.7146794e-09,1.4667919e-09,4,cow
"('cow/OIP-4BmyOmc9h31VyrB5Jo_V0wHaEc.jpeg', 'cow')",9.303921e-11,3.2615979e-09,1.1248227e-06,9.531649e-10,0.9986957,7.275618e-08,1.7247682e-08,0.0013031975,1.1186371e-12,5.270306e-10,4,cow
"('cow/OIP-4DKja1xQ64j1H9pOrS9_8gHaE7.jpeg', 'cow')",9.666134e-15,8.830069e-15,8.888868e-09,2.579886e-12,0.9993759,1.0985926e-11,1.6981467e-13,0.0006241663,3.590209e-16,3.4331537e-16,4,cow
"('cow/OIP-4DV69QguK7t2cXbc_9tfRAHaEx.jpeg', 'cow')",3.2162428e-09,2.9998716e-08,3.9005272e-07,1.3368316e-07,0.99999416,9.540188e-09,3.76115e-06,1.454626e-06,3.5525207e-09,2.5759858e-10,4,cow
"('cow/OIP-4Hi6iKuhpTmzbeLKJop2KgHaFT.jpeg', 'cow')",2.1357636e-09,1.5695447e-07,6.143223e-07,5.3084374e-08,0.999788,2.493686e-09,0.00021096629,1.9938457e-07,3.915912e-09,2.2682738e-11,4,cow
"('cow/OIP-4K2mHh6KmAkLN7tNsFxj5AHaEe.jpeg', 'cow')",1.0757261e-09,9.928788e-09,4.135873e-05,5.9335914e-09,0.9994265,2.4668754e-08,2.7816262e-05,0.00050442363,7.169735e-10,4.8904164e-10,4,cow
"('cow/OIP-4KdMw9rlPjcT4B2OfNKcXgHaEv.jpeg', 'cow')",2.0672775e-10,1.0162443e-09,3.4595332e-06,2.9028438e-10,0.99999547,1.4306883e-07,1.9617682e-08,9.580592e-07,3.3230065e-11,4.6911242e-12,4,cow
"('cow/OIP-4KgL3Sc6rMBl0XBcoNx0MQHaFj.jpeg', 'cow')",1.2827142e-12,4.940752e-12,6.92751e-07,2.7852748e-11,0.99999905,1.0780744e-09,2.8251326e-09,2.2071089e-07,4.7176537e-13,3.8017885e-14,4,cow
"('cow/OIP-4MR4nhi1PWpsuZX33hqKUQHaE8.jpeg', 'cow')",4.0966404e-09,1.6412219e-09,1.2013429e-07,5.2880583e-08,0.9999927,3.3907863e-08,1.3061691e-06,5.8815044e-06,2.0942907e-10,4.5335947e-11,4,cow
"('cow/OIP-4MjmOw4jJD5woE6U-7yqEwHaE7.jpeg', 'cow')",2.1540825e-09,2.8905964e-07,1.8779045e-06,4.511841e-08,0.99996305,1.4640737e-08,3.447629e-05,1.6803362e-07,6.6572725e-10,9.266285e-11,4,cow
"('cow/OIP-4Q5uYog_JK-mbfuZH7hKswAAAA.jpeg', 'cow')",2.038587e-11,8.347556e-11,1.7805945e-08,1.519552e-09,0.99998605,6.1068004e-09,3.168283e-08,1.3966662e-05,1.7184895e-12,1.4271908e-12,4,cow
