model-1585468409,1585468429.178,0.71,0.1664,0.77,0.163
model-1585468409,1585468429.201,0.74,0.1531,0.75,0.1657
model-1585468409,1585468429.224,0.84,0.1319,0.83,0.1268
model-1585468409,1585468429.245,0.8,0.1706,0.79,0.1499
model-1585468409,1585468429.267,0.76,0.1743,0.74,0.1626
model-1585468409,1585468429.289,0.83,0.1198,0.7,0.1926
model-1585468409,1585468429.312,0.82,0.1205,0.9,0.0911
model-1585468409,1585468429.334,0.81,0.1396,0.67,0.1987
model-1585468409,1585468429.355,0.89,0.0996,0.76,0.1789
model-1585468409,1585468429.377,0.8,0.1313,0.82,0.1496
model-1585468409,1585468429.399,0.77,0.1506,0.76,0.1591
model-1585468409,1585468429.422,0.81,0.1323,0.72,0.1879
model-1585468409,1585468429.447,0.81,0.1575,0.76,0.1595
model-1585468409,1585468429.472,0.76,0.1742,0.65,0.2133
model-1585468409,1585468429.494,0.8,0.1511,0.76,0.1585
model-1585468409,1585468429.517,0.85,0.1132,0.71,0.194
model-1585468409,1585468429.542,0.74,0.1503,0.78,0.1726
model-1585468409,1585468429.567,0.7,0.1963,0.82,0.1432
model-1585468409,1585468429.589,0.76,0.1674,0.82,0.1508
model-1585468409,1585468429.605,0.81,0.1372,0.79,0.151
model-1585468409,1585468429.631,0.84,0.1181,0.73,0.2012
model-1585468409,1585468429.654,0.79,0.1495,0.65,0.2251
model-1585468409,1585468429.677,0.83,0.1379,0.88,0.106
model-1585468409,1585468429.709,0.81,0.142,0.8,0.1457
model-1585468409,1585468429.734,0.76,0.1517,0.74,0.1938
model-1585468409,1585468429.759,0.79,0.1369,0.77,0.1703
model-1585468409,1585468429.782,0.77,0.1553,0.66,0.2152
model-1585468409,1585468429.804,0.83,0.1208,0.77,0.1642
model-1585468409,1585468429.827,0.85,0.1225,0.84,0.1169
model-1585468409,1585468429.85,0.79,0.1453,0.73,0.1655
model-1585468409,1585468429.873,0.82,0.1329,0.71,0.1926
model-1585468409,1585468429.894,0.79,0.135,0.75,0.1809
model-1585468409,1585468429.917,0.82,0.131,0.73,0.1742
model-1585468409,1585468429.938,0.87,0.0929,0.78,0.1373
model-1585468409,1585468429.962,0.8,0.1539,0.79,0.1697
model-1585468409,1585468429.985,0.78,0.1466,0.81,0.1459
model-1585468409,1585468430.009,0.86,0.1165,0.77,0.1706
model-1585468409,1585468430.032,0.82,0.1267,0.78,0.1565
model-1585468409,1585468430.055,0.82,0.1385,0.66,0.2291
model-1585468409,1585468430.081,0.81,0.1191,0.75,0.1693
model-1585468409,1585468430.113,0.79,0.1459,0.74,0.1729
model-1585468409,1585468430.135,0.77,0.15,0.81,0.1485
model-1585468409,1585468430.158,0.82,0.1108,0.75,0.1621
model-1585468409,1585468430.182,0.85,0.0976,0.76,0.1614
model-1585468409,1585468430.204,0.8,0.1455,0.66,0.203
model-1585468409,1585468430.227,0.8,0.1379,0.76,0.1823
model-1585468409,1585468430.25,0.77,0.1648,0.87,0.1071
model-1585468409,1585468430.272,0.79,0.1255,0.81,0.1632
model-1585468409,1585468430.296,0.8,0.1204,0.8,0.1396
model-1585468409,1585468430.317,0.85,0.1095,0.72,0.1799
model-1585468409,1585468430.338,0.84,0.1152,0.76,0.1596
model-1585468409,1585468430.36,0.79,0.1551,0.79,0.1558
model-1585468409,1585468430.381,0.84,0.1213,0.81,0.1336
model-1585468409,1585468430.403,0.86,0.1122,0.78,0.1714
model-1585468409,1585468430.425,0.82,0.125,0.79,0.1345
model-1585468409,1585468430.447,0.78,0.1564,0.85,0.1264
model-1585468409,1585468430.468,0.78,0.1445,0.71,0.2042
model-1585468409,1585468430.499,0.73,0.1663,0.78,0.149
model-1585468409,1585468430.531,0.74,0.1702,0.68,0.2061
model-1585468409,1585468430.553,0.76,0.1582,0.72,0.1861
model-1585468409,1585468430.583,0.79,0.1495,0.8,0.1381
model-1585468409,1585468430.604,0.84,0.1128,0.76,0.157
model-1585468409,1585468430.626,0.84,0.1242,0.73,0.1796
model-1585468409,1585468430.648,0.77,0.1494,0.79,0.1405
model-1585468409,1585468430.669,0.73,0.1739,0.68,0.1922
model-1585468409,1585468430.691,0.9,0.1077,0.71,0.184
model-1585468409,1585468430.72,0.78,0.1523,0.74,0.1754
model-1585468409,1585468430.756,0.8,0.1468,0.75,0.164
model-1585468409,1585468430.784,0.78,0.1404,0.74,0.1692
model-1585468409,1585468430.811,0.73,0.1909,0.69,0.2037
model-1585468409,1585468430.841,0.87,0.1147,0.71,0.1974
model-1585468409,1585468430.862,0.79,0.1385,0.77,0.1729
model-1585468409,1585468430.884,0.79,0.1356,0.77,0.1619
model-1585468409,1585468430.906,0.77,0.1656,0.76,0.1659
model-1585468409,1585468430.927,0.87,0.1127,0.79,0.1616
model-1585468409,1585468430.948,0.76,0.1688,0.81,0.1519
model-1585468409,1585468430.969,0.74,0.1591,0.71,0.1816
model-1585468409,1585468430.991,0.76,0.1775,0.72,0.1752
model-1585468409,1585468431.016,0.8,0.1354,0.75,0.1792
model-1585468409,1585468431.047,0.74,0.1474,0.71,0.1887
model-1585468409,1585468431.07,0.8,0.1262,0.8,0.1537
model-1585468409,1585468431.103,0.84,0.1229,0.75,0.1859
model-1585468409,1585468431.126,0.78,0.1465,0.73,0.1778
model-1585468409,1585468431.149,0.71,0.1921,0.77,0.1684
model-1585468409,1585468431.18,0.82,0.129,0.78,0.1519
model-1585468409,1585468431.202,0.83,0.1238,0.82,0.152
model-1585468409,1585468431.223,0.79,0.1562,0.86,0.1284
model-1585468409,1585468431.246,0.84,0.1073,0.79,0.1563
model-1585468409,1585468431.273,0.8,0.1401,0.8,0.1377
model-1585468409,1585468431.317,0.82,0.1256,0.67,0.1891
model-1585468409,1585468431.361,0.78,0.1282,0.78,0.1806
model-1585468409,1585468431.402,0.89,0.1171,0.81,0.1476
model-1585468409,1585468431.438,0.82,0.137,0.77,0.1584
model-1585468409,1585468431.463,0.84,0.1054,0.7,0.2147
model-1585468409,1585468431.485,0.82,0.1246,0.8,0.1394
model-1585468409,1585468431.507,0.83,0.124,0.76,0.1727
model-1585468409,1585468431.532,0.85,0.1127,0.76,0.1646
model-1585468409,1585468431.555,0.8,0.1432,0.74,0.1667
model-1585468409,1585468431.576,0.78,0.136,0.71,0.1881
model-1585468409,1585468431.597,0.83,0.1115,0.84,0.1299
model-1585468409,1585468431.618,0.78,0.1561,0.74,0.1731
model-1585468409,1585468431.641,0.79,0.1291,0.74,0.1868
model-1585468409,1585468431.666,0.83,0.1194,0.73,0.1981
model-1585468409,1585468431.687,0.85,0.1273,0.69,0.2038
model-1585468409,1585468431.709,0.81,0.1252,0.76,0.174
model-1585468409,1585468431.73,0.86,0.1154,0.78,0.169
model-1585468409,1585468431.752,0.83,0.1236,0.75,0.1695
model-1585468409,1585468431.776,0.82,0.1334,0.75,0.1824
model-1585468409,1585468431.804,0.87,0.0865,0.68,0.1975
model-1585468409,1585468431.83,0.82,0.1277,0.71,0.1933
model-1585468409,1585468431.863,0.83,0.1256,0.75,0.1373
model-1585468409,1585468431.886,0.85,0.1006,0.76,0.1504
model-1585468409,1585468431.909,0.8,0.1263,0.81,0.1177
model-1585468409,1585468431.932,0.8,0.1397,0.71,0.1864
model-1585468409,1585468431.955,0.76,0.1738,0.77,0.1644
model-1585468409,1585468431.977,0.78,0.1429,0.76,0.1629
model-1585468409,1585468431.999,0.8,0.1459,0.69,0.2113
model-1585468409,1585468432.021,0.82,0.1249,0.74,0.1469
model-1585468409,1585468432.043,0.85,0.1175,0.79,0.1456
model-1585468409,1585468432.065,0.87,0.1167,0.77,0.1572
model-1585468409,1585468432.086,0.84,0.1134,0.76,0.1597
model-1585468409,1585468432.109,0.85,0.1087,0.68,0.1682
model-1585468409,1585468432.131,0.81,0.1234,0.78,0.1663
model-1585468409,1585468432.153,0.82,0.1181,0.76,0.1355
model-1585468409,1585468432.174,0.85,0.1112,0.83,0.1201
model-1585468409,1585468432.195,0.86,0.1098,0.73,0.1873
model-1585468409,1585468432.218,0.78,0.1529,0.74,0.1842
model-1585468409,1585468432.241,0.75,0.1804,0.85,0.1008
model-1585468409,1585468432.264,0.85,0.1162,0.87,0.1155
model-1585468409,1585468432.285,0.87,0.1265,0.77,0.1514
model-1585468409,1585468432.306,0.77,0.1543,0.83,0.1275
model-1585468409,1585468432.33,0.85,0.1064,0.9,0.0938
model-1585468409,1585468432.352,0.88,0.098,0.65,0.211
model-1585468409,1585468432.374,0.85,0.1291,0.78,0.1562
model-1585468409,1585468432.395,0.84,0.1195,0.84,0.1186
model-1585468409,1585468432.416,0.81,0.1282,0.74,0.1739
model-1585468409,1585468432.438,0.89,0.0926,0.86,0.1109
model-1585468409,1585468432.461,0.85,0.1217,0.69,0.1881
model-1585468409,1585468432.482,0.87,0.0967,0.81,0.1444
model-1585468409,1585468432.503,0.79,0.1387,0.74,0.1496
model-1585468409,1585468432.524,0.85,0.1174,0.7,0.2117
model-1585468409,1585468432.547,0.78,0.1271,0.85,0.1114
model-1585468409,1585468432.569,0.85,0.1017,0.77,0.1496
model-1585468409,1585468432.589,0.87,0.1036,0.78,0.1802
model-1585468409,1585468432.61,0.88,0.0891,0.76,0.1842
model-1585468409,1585468432.631,0.85,0.1107,0.79,0.1697
model-1585468409,1585468432.653,0.87,0.0948,0.79,0.1443
model-1585468409,1585468432.674,0.78,0.1657,0.86,0.1281
model-1585468409,1585468432.695,0.85,0.1231,0.79,0.1467
model-1585468409,1585468432.716,0.79,0.1509,0.84,0.1321
model-1585468409,1585468432.737,0.84,0.1024,0.79,0.1558
model-1585468409,1585468432.759,0.84,0.1281,0.74,0.1875
model-1585468409,1585468432.781,0.83,0.1296,0.77,0.1563
model-1585468409,1585468432.802,0.86,0.1189,0.8,0.1445
model-1585468409,1585468432.823,0.8,0.1618,0.81,0.1699
model-1585468409,1585468432.844,0.83,0.1221,0.68,0.209
model-1585468409,1585468432.866,0.91,0.0865,0.72,0.175
model-1585468409,1585468432.888,0.75,0.1751,0.75,0.1586
model-1585468409,1585468432.909,0.85,0.1222,0.72,0.193
model-1585468409,1585468432.93,0.81,0.1529,0.74,0.2084
model-1585468409,1585468432.951,0.81,0.1446,0.79,0.1535
model-1585468409,1585468432.973,0.86,0.101,0.73,0.2032
model-1585468409,1585468432.995,0.79,0.1487,0.78,0.162
model-1585468409,1585468433.016,0.84,0.128,0.76,0.1655
model-1585468409,1585468433.037,0.8,0.1546,0.81,0.1211
model-1585468409,1585468433.057,0.81,0.1376,0.86,0.1194
model-1585468409,1585468433.08,0.82,0.1326,0.83,0.1313
model-1585468409,1585468433.102,0.8,0.1293,0.8,0.1317
model-1585468409,1585468433.123,0.85,0.109,0.82,0.1242
model-1585468409,1585468433.144,0.86,0.1279,0.76,0.1558
model-1585468409,1585468433.164,0.85,0.1193,0.76,0.1802
model-1585468409,1585468433.186,0.79,0.1546,0.9,0.0938
model-1585468409,1585468433.208,0.79,0.1461,0.71,0.1851
model-1585468409,1585468433.229,0.8,0.1459,0.77,0.1761
model-1585468409,1585468433.25,0.82,0.1427,0.82,0.1434
model-1585468409,1585468433.27,0.87,0.1155,0.82,0.1177
model-1585468409,1585468433.292,0.72,0.1989,0.79,0.1678
model-1585468409,1585468433.314,0.74,0.1763,0.82,0.1297
model-1585468409,1585468433.336,0.87,0.0976,0.81,0.1345
model-1585468409,1585468433.359,0.84,0.1093,0.77,0.1668
model-1585468409,1585468433.383,0.78,0.1594,0.7,0.2171
model-1585468409,1585468433.407,0.77,0.1548,0.82,0.1236
model-1585468409,1585468433.431,0.8,0.136,0.81,0.1502
model-1585468409,1585468433.454,0.77,0.1292,0.8,0.155
model-1585468409,1585468433.477,0.83,0.1054,0.78,0.1551
model-1585468409,1585468433.501,0.82,0.1181,0.8,0.1517
model-1585468409,1585468433.524,0.87,0.1162,0.74,0.1897
model-1585468409,1585468433.547,0.8,0.157,0.65,0.2248
model-1585468409,1585468433.568,0.8,0.1329,0.72,0.2099
model-1585468409,1585468433.59,0.85,0.1381,0.84,0.1267
model-1585468409,1585468433.611,0.8,0.1378,0.86,0.1088
model-1585468409,1585468433.639,0.9,0.0956,0.72,0.1986
model-1585468409,1585468433.663,0.87,0.1066,0.75,0.1848
model-1585468409,1585468433.684,0.83,0.1205,0.78,0.1761
model-1585468409,1585468433.705,0.9,0.0988,0.7,0.2054
model-1585468409,1585468433.727,0.82,0.1391,0.81,0.1577
model-1585468409,1585468433.751,0.81,0.1328,0.81,0.1324
model-1585468409,1585468433.773,0.77,0.1424,0.79,0.147
model-1585468409,1585468433.796,0.81,0.1263,0.8,0.1358
model-1585468409,1585468433.819,0.79,0.1263,0.73,0.2082
model-1585468409,1585468433.841,0.79,0.1383,0.67,0.2146
model-1585468409,1585468433.865,0.87,0.0987,0.86,0.11
model-1585468409,1585468433.887,0.85,0.1188,0.76,0.1794
model-1585468409,1585468433.912,0.74,0.158,0.78,0.1527
model-1585468409,1585468433.945,0.86,0.1127,0.7,0.2061
model-1585468409,1585468433.97,0.83,0.1217,0.77,0.1685
model-1585468409,1585468433.994,0.75,0.1553,0.71,0.2024
model-1585468409,1585468434.017,0.83,0.1332,0.79,0.1474
model-1585468409,1585468434.041,0.94,0.0526,0.83,0.1365
model-1585468409,1585468434.064,0.84,0.1258,0.74,0.206
model-1585468409,1585468434.088,0.86,0.0998,0.85,0.1092
model-1585468409,1585468434.114,0.78,0.1478,0.79,0.1476
model-1585468409,1585468434.138,0.84,0.1122,0.77,0.1782
model-1585468409,1585468434.161,0.84,0.1129,0.82,0.1394
model-1585468409,1585468434.184,0.84,0.1133,0.82,0.14
model-1585468409,1585468434.208,0.86,0.1134,0.84,0.1194
model-1585468409,1585468434.242,0.86,0.1119,0.87,0.0894
model-1585468409,1585468434.271,0.87,0.1183,0.79,0.1463
model-1585468409,1585468434.293,0.8,0.1459,0.72,0.1955
model-1585468409,1585468434.32,0.86,0.1304,0.74,0.1955
model-1585468409,1585468434.345,0.84,0.1274,0.83,0.1209
model-1585468409,1585468434.372,0.88,0.0877,0.79,0.1712
model-1585468409,1585468434.397,0.9,0.0968,0.83,0.1218
model-1585468409,1585468434.421,0.85,0.114,0.78,0.1546
model-1585468409,1585468434.445,0.89,0.0931,0.7,0.1867
model-1585468409,1585468434.472,0.79,0.138,0.6,0.2592
model-1585468409,1585468434.499,0.79,0.1467,0.77,0.181
model-1585468409,1585468434.522,0.83,0.1349,0.82,0.133
model-1585468409,1585468434.546,0.77,0.17,0.72,0.1919
model-1585468409,1585468434.575,0.8,0.1461,0.6,0.2587
model-1585468409,1585468434.601,0.84,0.1126,0.77,0.1758
model-1585468409,1585468434.625,0.85,0.1148,0.76,0.1532
model-1585468409,1585468434.653,0.82,0.1194,0.78,0.1561
model-1585468409,1585468434.678,0.92,0.0831,0.75,0.1473
model-1585468409,1585468434.704,0.82,0.1256,0.75,0.1727
model-1585468409,1585468434.73,0.81,0.1288,0.77,0.1618
model-1585468409,1585468434.754,0.83,0.1269,0.82,0.1377
model-1585468409,1585468434.778,0.87,0.1212,0.72,0.181
model-1585468409,1585468434.805,0.78,0.1664,0.79,0.1458
model-1585468409,1585468434.831,0.77,0.1514,0.79,0.1438
model-1585468409,1585468434.854,0.88,0.1009,0.73,0.1646
model-1585468409,1585468434.88,0.83,0.1053,0.67,0.2281
model-1585468409,1585468434.905,0.75,0.1768,0.81,0.1322
model-1585468409,1585468434.927,0.79,0.1517,0.78,0.1436
model-1585468409,1585468434.95,0.88,0.0985,0.7,0.19
